"Ind","FVeg","Year","POP","FAM","LAT","LON","POPNAME","BLOCK","Treatment","FT","BT","FertT","FT_GDD10","FT_GDD5","BT_GDD10","BT_GDD5","FertT_GDD10","FertT_GDD5","FlwrVeg","FlwrVeg_GDD10","FlwrVeg_GDD5","Weight","PropDam","OH","StemTotal"
"E6-76",96,"2023",14,"14-17",44.29771,-78.300041,"ONPB","E6","Sprayed",193,193,208,551.8,974.4,551.8,974.4,720.9,1218.5,96,96,96,3.79864864864865,1,1,2
"E6-77",137,"2023",8,"8-12",41.97527,-75.19598002,"NYEB","E6","Sprayed",208,193,208,720.9,1218.5,551.8,974.4,720.9,1218.5,131,131,131,11.7286486486487,1,2,2
"E6-78",115,"2023",14,"14-21",44.29771,-78.300041,"ONPB","E6","Sprayed",199,187,208,619.4,1072,481.3,873.9,720.9,1218.5,126,126,126,11.4686486486487,1,3,3
"E6-79",127,"2023",4,"4-80",40.06813,-76.90717204,"PAGP","E6","Sprayed",208,193,213,720.9,1218.5,551.8,974.4,762.3,1284.9,129,129,129,16.8586486486487,1,2,7
"E6-8",80,"2023",18,"18-61",45.76868,-79.39777502,"ONSU","E6","Sprayed",193,193,208,551.8,974.4,551.8,974.4,720.9,1218.5,79,79,79,2.97864864864865,1,2,8
"E6-80",142,"2023",18,"18-2",45.76868,-79.39777502,"ONSU","E6","Sprayed",208,193,208,720.9,1218.5,551.8,974.4,720.9,1218.5,141,141,141,4.80864864864865,1,1,3
"E6-81",70,"2023",18,"18-22",45.76868,-79.39777502,"ONSU","E6","Sprayed",199,193,208,619.4,1072,551.8,974.4,720.9,1218.5,90,90,90,2.53864864864865,1,2,8
"E6-82",136,"2023",20,"20-73",48.10384,-80.19977597,"ONKE","E6","Sprayed",199,193,208,619.4,1072,551.8,974.4,720.9,1218.5,136,136,136,14.0786486486487,1,1,3
"E6-83",157,"2023",4,"4-26",40.06813,-76.90717204,"PAGP","E6","Sprayed",221,199,233,846.3,1408.9,619.4,1072,963,1585.6,152,152,152,8.44864864864865,1,2,6
"E6-84",119,"2023",5,"5-28",41.42692,-75.63466896,"PASC","E6","Sprayed",193,193,199,551.8,974.4,551.8,974.4,619.4,1072,117,117,117,4.85864864864865,1,1,5
"E6-85",136,"2023",18,"18-19",45.76868,-79.39777502,"ONSU","E6","Sprayed",199,193,208,619.4,1072,551.8,974.4,720.9,1218.5,144,144,144,5.57864864864865,1,3,2
"E6-86",140,"2023",11,"11-66",43.28958,-76.128568,"NYWM","E6","Sprayed",208,193,213,720.9,1218.5,551.8,974.4,762.3,1284.9,140,140,140,14.0386486486487,1,2,8
"E6-87",119,"2023",22,"22-6",46.75552,-79.04650404,"QCTM","E6","Sprayed",208,193,221,720.9,1218.5,551.8,974.4,846.3,1408.9,112,112,112,6.90864864864865,1,1,5
"E6-88",132,"2023",20,"20-30",48.10384,-80.19977597,"ONKE","E6","Sprayed",233,208,241,963,1585.6,720.9,1218.5,1031.5,1694.1,133,133,133,5.15864864864865,1,2,5
"E6-89",120,"2023",10,"10-54",43.69717,-76.19529499,"NYLV","E6","Sprayed",208,187,221,720.9,1218.5,481.3,873.9,846.3,1408.9,120,120,120,3.63864864864865,1,2,6
"E6-9",91,"2023",16,"16-5",44.75284,-79.33799797,"ONWA","E6","Sprayed",187,179,199,481.3,873.9,381.5,734.1,619.4,1072,83,83,83,1.81864864864865,1,1,9
"E6-90",125,"2023",3,"3-75",40.23327,-77.280415,"PAOL","E6","Sprayed",221,208,233,846.3,1408.9,720.9,1218.5,963,1585.6,129,129,129,2.85864864864865,1,1,5
"E6-91",110,"2023",10,"10-2",43.69717,-76.19529499,"NYLV","E6","Sprayed",221,199,233,846.3,1408.9,619.4,1072,963,1585.6,96,96,96,2.52864864864866,1,1,2
"E6-92",128,"2023",8,"8-63",41.97527,-75.19598002,"NYEB","E6","Sprayed",208,193,221,720.9,1218.5,551.8,974.4,846.3,1408.9,149,149,149,10.7386486486486,1,1,5
"E6-93",82,"2023",15,"15-56",44.2915,-79.04909003,"ONBV","E6","Sprayed",193,179,199,551.8,974.4,381.5,734.1,619.4,1072,80,80,80,7.54864864864865,1,1,2
"E6-94",124,"2023",19,"19-31",47.73136,-80.32791398,"ONEL","E6","Sprayed",208,193,208,720.9,1218.5,551.8,974.4,720.9,1218.5,129,129,129,6.79864864864865,1,2,6
"E6-95",132,"2023",4,"4-14",40.06813,-76.90717204,"PAGP","E6","Sprayed",199,193,208,619.4,1072,551.8,974.4,720.9,1218.5,135,135,135,4.87864864864865,1,1,4
"E6-96",115,"2023",22,"22-24",46.75552,-79.04650404,"QCTM","E6","Sprayed",199,187,213,619.4,1072,481.3,873.9,762.3,1284.9,114,114,114,8.98864864864865,1,2,5
"E6-97",103,"2023",12,"12-51",44.54749,-76.12868903,"ONLY","E6","Sprayed",221,193,221,846.3,1408.9,551.8,974.4,846.3,1408.9,94,94,94,0,1,3,3
"E6-98",157,"2023",1,"1-7",38.8235,-77.71118397,"VABR","E6","Sprayed",208,199,221,720.9,1218.5,619.4,1072,846.3,1408.9,146,146,146,15.7086486486487,1,2,2
"E6-99",146,"2023",3,"3-76",40.23327,-77.280415,"PAOL","E6","Sprayed",208,193,221,720.9,1218.5,551.8,974.4,846.3,1408.9,145,145,145,14.3286486486487,1,1,3
"E9-1",33,"2023",19,"19-70",47.73136,-80.32791398,"ONEL","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,9
"E9-10",71,"2023",10,"10-30",43.69717,-76.19529499,"NYLV","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,7
"E9-100",124,"2023",6,"6-65",41.57154,-74.48428896,"NYWU","E9","Unsprayed",254,240,NA,1164,1891.6,1022.7,1680.3,NA,NA,121,121,121,0.248648648648654,1,4,5
"E9-101",20,"2023",14,"14-11",44.29771,-78.300041,"ONPB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-102",31,"2023",5,"5-12",41.42692,-75.63466896,"PASC","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,7
"E9-103",8,"2023",5,"5-74",41.42692,-75.63466896,"PASC","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,9
"E9-104",4,"2023",22,"22-6",46.75552,-79.04650404,"QCTM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-105",47,"2023",8,"8-36",41.97527,-75.19598002,"NYEB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-106",46,"2023",8,"8-43",41.97527,-75.19598002,"NYEB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,9
"E9-107",40,"2023",6,"6-20",41.57154,-74.48428896,"NYWU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,4
"E9-108",57,"2023",2,"2-74",38.7966,-77.29988901,"VAFF","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,6
"E9-109",94,"2023",2,"2-12",38.7966,-77.29988901,"VAFF","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-11",68,"2023",1,"1-12",38.8235,-77.71118397,"VABR","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,6
"E9-110",49,"2023",5,"5-33",41.42692,-75.63466896,"PASC","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-111",53,"2023",20,"20-23",48.10384,-80.19977597,"ONKE","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,1
"E9-112",33,"2023",19,"19-75",47.73136,-80.32791398,"ONEL","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-113",107,"2023",10,"10-76",43.69717,-76.19529499,"NYLV","E9","Unsprayed",234,227,254,970.8,1598.4,902.1,1494.7,1164,1891.6,101,101,101,1.36864864864865,1,5,3
"E9-114",37,"2023",12,"12-75",44.54749,-76.12868903,"ONLY","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,2
"E9-115",68,"2023",2,"2-46",38.7966,-77.29988901,"VAFF","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,7
"E9-116",34,"2023",12,"12-69",44.54749,-76.12868903,"ONLY","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2
"E9-117",46,"2023",4,"4-65",40.06813,-76.90717204,"PAGP","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,9
"E9-118",21,"2023",9,"9-47",42.79109,-76.135327,"NYTY","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,6
"E9-12",76,"2023",19,"19-38",47.73136,-80.32791398,"ONEL","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2
"E9-120",16,"2023",22,"22-57",46.75552,-79.04650404,"QCTM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,7
"E9-121",48,"2023",14,"14-61",44.29771,-78.300041,"ONPB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-122",29,"2023",15,"15-22",44.2915,-79.04909003,"ONBV","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-123",80,"2023",11,"11-58",43.28958,-76.128568,"NYWM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2
"E9-124",19,"2023",20,"20-43",48.10384,-80.19977597,"ONKE","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-125",39,"2023",3,"3-46",40.23327,-77.280415,"PAOL","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-126",46,"2023",1,"1-20",38.8235,-77.71118397,"VABR","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-127",20,"2023",17,"17-62",45.02376,-79.31190301,"ONBB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,6
"E9-128",109,"2023",4,"4-48",40.06813,-76.90717204,"PAGP","E9","Unsprayed",221,212,234,846.3,1408.9,756.3,1273.9,970.8,1598.4,107,107,107,4.18864864864865,1,4,6
"E9-129",40,"2023",6,"6-19",41.57154,-74.48428896,"NYWU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2
"E9-13",50,"2023",1,"1-47",38.8235,-77.71118397,"VABR","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,6
"E9-130",33,"2023",11,"11-63",43.28958,-76.128568,"NYWM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2
"E9-131",34,"2023",17,"17-1",45.02376,-79.31190301,"ONBB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-132",33,"2023",16,"16-60",44.75284,-79.33799797,"ONWA","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,6
"E9-136",49,"2023",18,"18-19",45.76868,-79.39777502,"ONSU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2
"E9-138",41,"2023",1,"1-71",38.8235,-77.71118397,"VABR","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,6
"E9-14",47,"2023",1,"1-25",38.8235,-77.71118397,"VABR","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-140",86,"2023",10,"10-72",43.69717,-76.19529499,"NYLV","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,12
"E9-141",56,"2023",12,"12-60",44.54749,-76.12868903,"ONLY","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"E9-142",75,"2023",19,"19-69",47.73136,-80.32791398,"ONEL","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"E9-143",62,"2023",20,"20-59",48.10384,-80.19977597,"ONKE","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,6
"E9-144",117,"2023",2,"2-31",38.7966,-77.29988901,"VAFF","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,6
"E9-145",92,"2023",22,"22-60",46.75552,-79.04650404,"QCTM","E9","Unsprayed",234,234,NA,970.8,1598.4,970.8,1598.4,NA,NA,89,89,89,0.608648648648654,1,4,14
"E9-146",39,"2023",15,"15-42",44.2915,-79.04909003,"ONBV","E9","Unsprayed",234,234,NA,970.8,1598.4,970.8,1598.4,NA,NA,43,43,43,0.468648648648653,1,5,4
"E9-147",38,"2023",19,"19-60",47.73136,-80.32791398,"ONEL","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-148",63,"2023",15,"15-14",44.2915,-79.04909003,"ONBV","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"E9-149",40,"2023",11,"11-30",43.28958,-76.128568,"NYWM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,1
"E9-150",31,"2023",12,"12-6",44.54749,-76.12868903,"ONLY","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,0
"E9-151",13,"2023",11,"11-66",43.28958,-76.128568,"NYWM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2
"E9-152",16,"2023",13,"13-27",44.6076,-76.27898502,"ONCQ","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-153",50,"2023",10,"10-37",43.69717,-76.19529499,"NYLV","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,1
"E9-154",59,"2023",3,"3-53",40.23327,-77.280415,"PAOL","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,1
"E9-155",45,"2023",20,"20-30",48.10384,-80.19977597,"ONKE","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-156",47,"2023",6,"6-5",41.57154,-74.48428896,"NYWU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-158",44,"2023",15,"15-39",44.2915,-79.04909003,"ONBV","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-16",73,"2023",10,"10-7",43.69717,-76.19529499,"NYLV","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,7
"E9-160",40,"2023",17,"17-30",45.02376,-79.31190301,"ONBB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,6
"E9-161",40,"2023",16,"16-9",44.75284,-79.33799797,"ONWA","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-162",34,"2023",18,"18-71",45.76868,-79.39777502,"ONSU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,2
"E9-163",33,"2023",18,"18-2",45.76868,-79.39777502,"ONSU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-164",66,"2023",2,"2-77",38.7966,-77.29988901,"VAFF","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-165",108,"2023",4,"4-73",40.06813,-76.90717204,"PAGP","E9","Unsprayed",227,221,240,902.1,1494.7,846.3,1408.9,1022.7,1680.3,107,107,107,0.478648648648651,1,5,5
"E9-166",41,"2023",22,"22-73",46.75552,-79.04650404,"QCTM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,9
"E9-167",47,"2023",11,"11-15",43.28958,-76.128568,"NYWM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,1
"E9-168",66,"2023",10,"10-54",43.69717,-76.19529499,"NYLV","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,8
"E9-169",48,"2023",14,"14-20",44.29771,-78.300041,"ONPB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-17",74,"2023",1,"1-64",38.8235,-77.71118397,"VABR","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-170",33,"2023",9,"9-36",42.79109,-76.135327,"NYTY","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-171",24,"2023",19,"19-53",47.73136,-80.32791398,"ONEL","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2
"E9-172",48,"2023",20,"20-73",48.10384,-80.19977597,"ONKE","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-173",67,"2023",4,"4-64",40.06813,-76.90717204,"PAGP","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-174",50,"2023",17,"17-13",45.02376,-79.31190301,"ONBB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-175",68,"2023",8,"8-12",41.97527,-75.19598002,"NYEB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,8
"E9-176",51,"2023",18,"18-50",45.76868,-79.39777502,"ONSU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"E9-177",67,"2023",5,"5-28",41.42692,-75.63466896,"PASC","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-178",50,"2023",2,"2-25",38.7966,-77.29988901,"VAFF","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-179",46,"2023",20,"20-7",48.10384,-80.19977597,"ONKE","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-18",35,"2023",18,"18-30",45.76868,-79.39777502,"ONSU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-180",88,"2023",22,"22-11",46.75552,-79.04650404,"QCTM","E9","Unsprayed",227,227,NA,902.1,1494.7,902.1,1494.7,NA,NA,82,82,82,0.76864864864865,1,4,7
"E9-181",70,"2023",10,"10-35",43.69717,-76.19529499,"NYLV","E9","Unsprayed",NA,221,NA,NA,NA,846.3,1408.9,NA,NA,NA,NA,NA,0,1,5,2
"E9-182",32,"2023",22,"22-24",46.75552,-79.04650404,"QCTM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-183",63,"2023",14,"14-17",44.29771,-78.300041,"ONPB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-184",70,"2023",11,"11-26",43.28958,-76.128568,"NYWM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-185",58,"2023",11,"11-60",43.28958,-76.128568,"NYWM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,7
"E9-186",58,"2023",13,"13-37",44.6076,-76.27898502,"ONCQ","E9","Unsprayed",NA,240,NA,NA,NA,1022.7,1680.3,NA,NA,NA,NA,NA,0.0586486486486493,1,5,2
"E9-187",62,"2023",3,"3-75",40.23327,-77.280415,"PAOL","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-188",48,"2023",13,"13-45",44.6076,-76.27898502,"ONCQ","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,6
"E9-189",68,"2023",18,"18-80",45.76868,-79.39777502,"ONSU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-19",59,"2023",22,"22-15",46.75552,-79.04650404,"QCTM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-190",44,"2023",16,"16-66",44.75284,-79.33799797,"ONWA","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-191",28,"2023",13,"13-21",44.6076,-76.27898502,"ONCQ","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"E9-192",64,"2023",12,"12-36",44.54749,-76.12868903,"ONLY","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-193",83,"2023",3,"3-24",40.23327,-77.280415,"PAOL","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-194",70,"2023",18,"18-77",45.76868,-79.39777502,"ONSU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"E9-195",66,"2023",4,"4-66",40.06813,-76.90717204,"PAGP","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-196",65,"2023",4,"4-26",40.06813,-76.90717204,"PAGP","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2
"E9-197",37,"2023",18,"18-22",45.76868,-79.39777502,"ONSU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-198",45,"2023",20,"20-47",48.10384,-80.19977597,"ONKE","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-199",52,"2023",6,"6-36",41.57154,-74.48428896,"NYWU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-2",37,"2023",5,"5-37",41.42692,-75.63466896,"PASC","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-20",57,"2023",11,"11-68",43.28958,-76.128568,"NYWM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-200",82,"2023",18,"18-69",45.76868,-79.39777502,"ONSU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2
"E9-201",110,"2023",10,"10-8",43.69717,-76.19529499,"NYLV","E9","Unsprayed",240,234,254,1022.7,1680.3,970.8,1598.4,1164,1891.6,102,102,102,0.898648648648653,1,4,4
"E9-202",61,"2023",6,"6-21",41.57154,-74.48428896,"NYWU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0586486486486493,1,5,8
"E9-22",59,"2023",12,"12-68",44.54749,-76.12868903,"ONLY","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2
"E9-23",31,"2023",13,"13-53",44.6076,-76.27898502,"ONCQ","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-24",49,"2023",11,"11-41",43.28958,-76.128568,"NYWM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,1
"E9-25",61,"2023",22,"22-48",46.75552,-79.04650404,"QCTM","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-26",35,"2023",16,"16-52",44.75284,-79.33799797,"ONWA","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-27",43,"2023",8,"8-60",41.97527,-75.19598002,"NYEB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3
"E9-28",53,"2023",1,"1-59",38.8235,-77.71118397,"VABR","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-29",30,"2023",15,"15-29",44.2915,-79.04909003,"ONBV","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-3",30,"2023",15,"15-72",44.2915,-79.04909003,"ONBV","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-30",34,"2023",17,"17-48",45.02376,-79.31190301,"ONBB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,6
"E9-31",44,"2023",17,"17-59",45.02376,-79.31190301,"ONBB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,4
"E9-32",57,"2023",16,"16-70",44.75284,-79.33799797,"ONWA","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,1
"E9-33",61,"2023",8,"8-32",41.97527,-75.19598002,"NYEB","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,5
"E9-34",101,"2023",4,"4-47",40.06813,-76.90717204,"PAGP","E9","Unsprayed",227,212,240,902.1,1494.7,756.3,1273.9,1022.7,1680.3,100,100,100,0,1,4,6
"E9-35",20,"2023",18,"18-76",45.76868,-79.39777502,"ONSU","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,6
"E9-36",93,"2023",9,"9-27",42.79109,-76.135327,"NYTY","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,6
